_class,_id,collectedDate,date,deviceToken,raw
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd24ce4b0775fde081e5f,2023-10-17T00:16:12.653Z,2023-10-17T00:16:12.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001612.000,3556.389435,N,12656.860775,E,4,46,0.55,17.1,M,20.6,M,1.0,*65
$GNRMC,001612.000,A,3556.389435,N,12656.860775,E,0.006,288.26,171023,,,R,V*23
$GNVTG,288.26,T,,M,0.006,N,0.011,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.12,0.55,0.98,1*0A
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.12,0.55,0.98,2*0A
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.12,0.55,0.98,3*09
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.12,0.55,0.98,4*0C
$GNGSA,A,3,03,04,07,,,,,,,,,,1.12,0.55,0.98,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd24de4b0775fde081f40,2023-10-17T00:16:13.613Z,2023-10-17T00:16:13.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001613.000,3556.389435,N,12656.860775,E,4,46,0.55,17.1,M,20.6,M,1.0,*64
$GNRMC,001613.000,A,3556.389435,N,12656.860775,E,0.001,288.26,171023,,,R,V*25
$GNVTG,288.26,T,,M,0.001,N,0.002,K,D*23
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.12,0.55,0.98,1*0A
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.12,0.55,0.98,2*0A
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.12,0.55,0.98,3*09
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.12,0.55,0.98,4*0C
$GNGSA,A,3,03,04,07,,,,,,,,,,1.12,0.55,0.98,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd24ee4b0775fde08205a,2023-10-17T00:16:14.613Z,2023-10-17T00:16:14.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001614.000,3556.389436,N,12656.860775,E,4,46,0.55,17.1,M,20.6,M,1.0,*60
$GNRMC,001614.000,A,3556.389436,N,12656.860775,E,0.006,288.26,171023,,,R,V*26
$GNVTG,288.26,T,,M,0.006,N,0.011,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.12,0.55,0.98,1*0A
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.12,0.55,0.98,2*0A
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.12,0.55,0.98,3*09
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.12,0.55,0.98,4*0C
$GNGSA,A,3,03,04,07,,,,,,,,,,1.12,0.55,0.98,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd24fe4b0775fde082140,2023-10-17T00:16:15.583Z,2023-10-17T00:16:15.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001615.000,3556.389435,N,12656.860776,E,4,46,0.55,17.1,M,20.6,M,1.0,*61
$GNRMC,001615.000,A,3556.389435,N,12656.860776,E,0.003,288.26,171023,,,R,V*22
$GNVTG,288.26,T,,M,0.003,N,0.005,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.12,0.55,0.98,1*0A
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.12,0.55,0.98,2*0A
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.12,0.55,0.98,3*09
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.12,0.55,0.98,4*0C
$GNGSA,A,3,03,04,07,,,,,,,,,,1.12,0.55,0.98,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd250e4b0775fde08228a,2023-10-17T00:16:16.633Z,2023-10-17T00:16:16.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001616.000,3556.389435,N,12656.860776,E,4,46,0.55,17.1,M,20.6,M,1.0,*62
$GNRMC,001616.000,A,3556.389435,N,12656.860776,E,0.003,288.26,171023,,,R,V*21
$GNVTG,288.26,T,,M,0.003,N,0.005,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.12,0.55,0.98,1*0A
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.12,0.55,0.98,2*0A
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.12,0.55,0.98,3*09
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.12,0.55,0.98,4*0C
$GNGSA,A,3,03,04,07,,,,,,,,,,1.12,0.55,0.98,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd251e4b0775fde082357,2023-10-17T00:16:17.583Z,2023-10-17T00:16:17.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001617.000,3556.389434,N,12656.860776,E,4,46,0.55,17.1,M,20.6,M,1.0,*62
$GNRMC,001617.000,A,3556.389434,N,12656.860776,E,0.003,288.26,171023,,,R,V*21
$GNVTG,288.26,T,,M,0.003,N,0.005,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.12,0.55,0.98,1*0A
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.12,0.55,0.98,2*0A
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.12,0.55,0.98,3*09
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.12,0.55,0.98,4*0C
$GNGSA,A,3,03,04,07,,,,,,,,,,1.12,0.55,0.98,5*06
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd252e4b0775fde082495,2023-10-17T00:16:18.634Z,2023-10-17T00:16:18.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001618.000,3556.389434,N,12656.860776,E,4,46,0.58,17.1,M,20.6,M,1.0,*60
$GNRMC,001618.000,A,3556.389434,N,12656.860776,E,0.002,288.26,171023,,,R,V*2F
$GNVTG,288.26,T,,M,0.002,N,0.004,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.26,0.58,1.12,1*03
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.26,0.58,1.12,2*03
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.26,0.58,1.12,3*00
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.26,0.58,1.12,4*05
$GNGSA,A,3,03,04,07,,,,,,,,,,1.26,0.58,1.12,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd253e4b0775fde082575,2023-10-17T00:16:19.574Z,2023-10-17T00:16:19.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001619.000,3556.389433,N,12656.860776,E,4,46,0.58,17.1,M,20.6,M,1.0,*66
$GNRMC,001619.000,A,3556.389433,N,12656.860776,E,0.003,288.26,171023,,,R,V*28
$GNVTG,288.26,T,,M,0.003,N,0.005,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.26,0.58,1.12,1*03
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.26,0.58,1.12,2*03
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.26,0.58,1.12,3*00
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.26,0.58,1.12,4*05
$GNGSA,A,3,03,04,07,,,,,,,,,,1.26,0.58,1.12,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd254e4b0775fde0826b8,2023-10-17T00:16:20.634Z,2023-10-17T00:16:20.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001620.000,3556.389434,N,12656.860776,E,4,46,0.57,17.1,M,20.6,M,1.0,*64
$GNRMC,001620.000,A,3556.389434,N,12656.860776,E,0.001,288.26,171023,,,R,V*27
$GNVTG,288.26,T,,M,0.001,N,0.002,K,D*23
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.23,0.57,1.09,1*03
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.23,0.57,1.09,2*03
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.23,0.57,1.09,3*00
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.23,0.57,1.09,4*05
$GNGSA,A,3,03,04,07,,,,,,,,,,1.23,0.57,1.09,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd255e4b0775fde0827af,2023-10-17T00:16:21.614Z,2023-10-17T00:16:21.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001621.000,3556.389435,N,12656.860776,E,4,46,0.58,17.1,M,20.6,M,1.0,*6B
$GNRMC,001621.000,A,3556.389435,N,12656.860776,E,0.004,288.26,171023,,,R,V*22
$GNVTG,288.26,T,,M,0.004,N,0.008,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.26,0.58,1.12,1*03
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.26,0.58,1.12,2*03
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.26,0.58,1.12,3*00
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.26,0.58,1.12,4*05
$GNGSA,A,3,03,04,07,,,,,,,,,,1.26,0.58,1.12,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd256e4b0775fde0828c9,2023-10-17T00:16:22.634Z,2023-10-17T00:16:22.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001622.000,3556.389435,N,12656.860776,E,4,46,0.58,17.1,M,20.6,M,1.0,*68
$GNRMC,001622.000,A,3556.389435,N,12656.860776,E,0.002,288.26,171023,,,R,V*27
$GNVTG,288.26,T,,M,0.002,N,0.004,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.26,0.58,1.12,1*03
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.26,0.58,1.12,2*03
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.26,0.58,1.12,3*00
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.26,0.58,1.12,4*05
$GNGSA,A,3,03,04,07,,,,,,,,,,1.26,0.58,1.12,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd257e4b0775fde0829a0,2023-10-17T00:16:23.574Z,2023-10-17T00:16:23.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001623.000,3556.389434,N,12656.860776,E,4,46,0.57,17.1,M,20.6,M,1.0,*67
$GNRMC,001623.000,A,3556.389434,N,12656.860776,E,0.003,288.26,171023,,,R,V*26
$GNVTG,288.26,T,,M,0.003,N,0.006,K,D*25
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.23,0.57,1.09,1*03
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.23,0.57,1.09,2*03
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.23,0.57,1.09,3*00
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.23,0.57,1.09,4*05
$GNGSA,A,3,03,04,07,,,,,,,,,,1.23,0.57,1.09,5*0F
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd258e4b0775fde082ad3,2023-10-17T00:16:24.615Z,2023-10-17T00:16:24.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001624.000,3556.389434,N,12656.860776,E,4,46,0.53,17.1,M,20.6,M,1.0,*64
$GNRMC,001624.000,A,3556.389434,N,12656.860776,E,0.002,288.26,171023,,,R,V*20
$GNVTG,288.26,T,,M,0.002,N,0.003,K,D*21
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.11,0.53,0.97,1*00
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.11,0.53,0.97,2*00
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.11,0.53,0.97,3*03
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.11,0.53,0.97,4*06
$GNGSA,A,3,03,04,07,,,,,,,,,,1.11,0.53,0.97,5*0C
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd259e4b0775fde082bc6,2023-10-17T00:16:25.584Z,2023-10-17T00:16:25.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001625.000,3556.389433,N,12656.860776,E,4,46,0.53,17.1,M,20.6,M,1.0,*62
$GNRMC,001625.000,A,3556.389433,N,12656.860776,E,0.001,288.26,171023,,,R,V*25
$GNVTG,288.26,T,,M,0.001,N,0.003,K,D*22
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.11,0.53,0.97,1*00
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.11,0.53,0.97,2*00
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.11,0.53,0.97,3*03
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.11,0.53,0.97,4*06
$GNGSA,A,3,03,04,07,,,,,,,,,,1.11,0.53,0.97,5*0C
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd25ae4b0775fde082cf3,2023-10-17T00:16:26.615Z,2023-10-17T00:16:26.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001626.000,3556.389434,N,12656.860777,E,4,46,0.58,17.1,M,20.6,M,1.0,*6C
$GNRMC,001626.000,A,3556.389434,N,12656.860777,E,0.003,288.26,171023,,,R,V*22
$GNVTG,288.26,T,,M,0.003,N,0.006,K,D*25
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.29,0.58,1.15,1*0B
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.29,0.58,1.15,2*0B
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.29,0.58,1.15,3*08
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.29,0.58,1.15,4*0D
$GNGSA,A,3,03,04,07,,,,,,,,,,1.29,0.58,1.15,5*07
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd25be4b0775fde082df7,2023-10-17T00:16:27.615Z,2023-10-17T00:16:27.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001627.000,3556.389435,N,12656.860777,E,4,46,0.58,17.1,M,20.6,M,1.0,*6C
$GNRMC,001627.000,A,3556.389435,N,12656.860777,E,0.005,288.26,171023,,,R,V*24
$GNVTG,288.26,T,,M,0.005,N,0.009,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.29,0.58,1.15,1*0B
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.29,0.58,1.15,2*0B
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.29,0.58,1.15,3*08
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.29,0.58,1.15,4*0D
$GNGSA,A,3,03,04,07,,,,,,,,,,1.29,0.58,1.15,5*07
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd25ce4b0775fde082f0d,2023-10-17T00:16:28.614Z,2023-10-17T00:16:28.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001628.000,3556.389434,N,12656.860776,E,4,46,0.53,17.1,M,20.6,M,1.0,*68
$GNRMC,001628.000,A,3556.389434,N,12656.860776,E,0.003,288.26,171023,,,R,V*2D
$GNVTG,288.26,T,,M,0.003,N,0.006,K,D*25
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.11,0.53,0.97,1*00
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.11,0.53,0.97,2*00
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.11,0.53,0.97,3*03
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.11,0.53,0.97,4*06
$GNGSA,A,3,03,04,07,,,,,,,,,,1.11,0.53,0.97,5*0C
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd25de4b0775fde083008,2023-10-17T00:16:29.584Z,2023-10-17T00:16:29.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001629.000,3556.389434,N,12656.860776,E,4,46,0.54,17.1,M,20.6,M,1.0,*6E
$GNRMC,001629.000,A,3556.389434,N,12656.860776,E,0.005,288.26,171023,,,R,V*2A
$GNVTG,288.26,T,,M,0.005,N,0.010,K,D*24
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.16,0.54,1.03,1*0C
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.16,0.54,1.03,2*0C
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.16,0.54,1.03,3*0F
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.16,0.54,1.03,4*0A
$GNGSA,A,3,03,04,07,,,,,,,,,,1.16,0.54,1.03,5*00
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd25ee4b0775fde08312c,2023-10-17T00:16:30.614Z,2023-10-17T00:16:30.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001630.000,3556.389434,N,12656.860776,E,4,46,0.54,17.1,M,20.6,M,1.0,*66
$GNRMC,001630.000,A,3556.389434,N,12656.860776,E,0.002,288.26,171023,,,R,V*25
$GNVTG,288.26,T,,M,0.002,N,0.003,K,D*21
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.16,0.54,1.03,1*0C
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.16,0.54,1.03,2*0C
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.16,0.54,1.03,3*0F
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.16,0.54,1.03,4*0A
$GNGSA,A,3,03,04,07,,,,,,,,,,1.16,0.54,1.03,5*00
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd25fe4b0775fde08322a,2023-10-17T00:16:31.604Z,2023-10-17T00:16:31.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001631.000,3556.389434,N,12656.860776,E,4,46,0.55,17.1,M,20.6,M,1.0,*66
$GNRMC,001631.000,A,3556.389434,N,12656.860776,E,0.002,288.26,171023,,,R,V*24
$GNVTG,288.26,T,,M,0.002,N,0.004,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.18,0.55,1.04,1*04
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.18,0.55,1.04,2*04
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.18,0.55,1.04,3*07
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.18,0.55,1.04,4*02
$GNGSA,A,3,03,04,07,,,,,,,,,,1.18,0.55,1.04,5*08
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd260e4b0775fde083339,2023-10-17T00:16:32.605Z,2023-10-17T00:16:32.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001632.000,3556.389434,N,12656.860775,E,4,46,0.56,17.1,M,20.6,M,1.0,*65
$GNRMC,001632.000,A,3556.389434,N,12656.860775,E,0.005,288.26,171023,,,R,V*23
$GNVTG,288.26,T,,M,0.005,N,0.009,K,D*2C
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.19,0.56,1.05,1*07
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.19,0.56,1.05,2*07
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.19,0.56,1.05,3*04
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.19,0.56,1.05,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,1.19,0.56,1.05,5*0B
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd261e4b0775fde083435,2023-10-17T00:16:33.574Z,2023-10-17T00:16:33.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001633.000,3556.389434,N,12656.860775,E,4,46,0.56,17.1,M,20.6,M,1.0,*64
$GNRMC,001633.000,A,3556.389434,N,12656.860775,E,0.001,288.26,171023,,,R,V*26
$GNVTG,288.26,T,,M,0.001,N,0.002,K,D*23
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.19,0.56,1.05,1*07
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.19,0.56,1.05,2*07
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.19,0.56,1.05,3*04
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.19,0.56,1.05,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,1.19,0.56,1.05,5*0B
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd262e4b0775fde083566,2023-10-17T00:16:34.605Z,2023-10-17T00:16:34.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001634.000,3556.389433,N,12656.860775,E,4,46,0.56,17.1,M,20.6,M,1.0,*64
$GNRMC,001634.000,A,3556.389433,N,12656.860775,E,0.001,288.26,171023,,,R,V*26
$GNVTG,288.26,T,,M,0.001,N,0.002,K,D*23
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.19,0.56,1.05,1*07
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.19,0.56,1.05,2*07
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.19,0.56,1.05,3*04
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.19,0.56,1.05,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,1.19,0.56,1.05,5*0B
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd263e4b0775fde083674,2023-10-17T00:16:35.602Z,2023-10-17T00:16:35.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001635.000,3556.389434,N,12656.860776,E,4,46,0.56,17.1,M,20.6,M,1.0,*61
$GNRMC,001635.000,A,3556.389434,N,12656.860776,E,0.002,288.26,171023,,,R,V*20
$GNVTG,288.26,T,,M,0.002,N,0.004,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.19,0.56,1.05,1*07
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.19,0.56,1.05,2*07
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.19,0.56,1.05,3*04
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.19,0.56,1.05,4*01
$GNGSA,A,3,03,04,07,,,,,,,,,,1.19,0.56,1.05,5*0B
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd264e4b0775fde083797,2023-10-17T00:16:36.634Z,2023-10-17T00:16:36.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001636.000,3556.389434,N,12656.860776,E,4,46,0.55,17.1,M,20.6,M,1.0,*61
$GNRMC,001636.000,A,3556.389434,N,12656.860776,E,0.002,288.26,171023,,,R,V*23
$GNVTG,288.26,T,,M,0.002,N,0.004,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.16,0.55,1.02,1*0C
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.16,0.55,1.02,2*0C
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.16,0.55,1.02,3*0F
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.16,0.55,1.02,4*0A
$GNGSA,A,3,03,04,07,,,,,,,,,,1.16,0.55,1.02,5*00
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd265e4b0775fde08386e,2023-10-17T00:16:37.565Z,2023-10-17T00:16:37.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001637.000,3556.389434,N,12656.860777,E,4,46,0.55,17.1,M,20.6,M,1.0,*61
$GNRMC,001637.000,A,3556.389434,N,12656.860777,E,0.003,288.26,171023,,,R,V*22
$GNVTG,288.26,T,,M,0.003,N,0.005,K,D*26
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.16,0.55,1.02,1*0C
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.16,0.55,1.02,2*0C
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.16,0.55,1.02,3*0F
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.16,0.55,1.02,4*0A
$GNGSA,A,3,03,04,07,,,,,,,,,,1.16,0.55,1.02,5*00
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd266e4b0775fde0839b9,2023-10-17T00:16:38.635Z,2023-10-17T00:16:38.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001638.000,3556.389434,N,12656.860776,E,4,46,0.54,17.1,M,20.6,M,1.0,*6E
$GNRMC,001638.000,A,3556.389434,N,12656.860776,E,0.004,288.26,171023,,,R,V*2B
$GNVTG,288.26,T,,M,0.004,N,0.007,K,D*23
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.15,0.54,1.02,1*0E
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.15,0.54,1.02,2*0E
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.15,0.54,1.02,3*0D
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.15,0.54,1.02,4*08
$GNGSA,A,3,03,04,07,,,,,,,,,,1.15,0.54,1.02,5*02
"
agip2.gcm.collector.plugin.core.contents.persist.mongo.nmea.Nmea,652dd267e4b0775fde083a93,2023-10-17T00:16:39.575Z,2023-10-17T00:16:39.000Z,f95e0f0fd0ec45969b40da2a681114e1,"$GNGGA,001639.000,3556.389434,N,12656.860776,E,4,46,0.55,17.1,M,20.6,M,1.0,*6E
$GNRMC,001639.000,A,3556.389434,N,12656.860776,E,0.001,288.26,171023,,,R,V*2F
$GNVTG,288.26,T,,M,0.001,N,0.001,K,D*20
$GNGSA,A,3,05,06,07,11,13,15,20,29,30,,,,1.16,0.55,1.02,1*0C
$GNGSA,A,3,69,70,71,78,83,84,85,,,,,,1.16,0.55,1.02,2*0C
$GNGSA,A,3,03,07,08,13,15,26,34,,,,,,1.16,0.55,1.02,3*0F
$GNGSA,A,3,03,04,06,07,08,09,10,13,16,25,27,28,1.16,0.55,1.02,4*0A
$GNGSA,A,3,03,04,07,,,,,,,,,,1.16,0.55,1.02,5*00
"
